Source	Target	Weight_Source_Target	Annotation
bitterness	arthritis	3	TBD
bitterness	anger	2	TBD
bitterness	action	2	TBD
bitterness	depression	3	TBD
bitterness	resentment	2	TBD
bitterness	trouble	6	TBD
bitterness	destruction	2	TBD
bitterness	suffering	2	TBD
ill_health	death	8	TBD
ill_health	resignation	11	TBD
ill_health	retirement	6	TBD
ill_health	early_retirement	6	TBD
ill_health	poverty	9	TBD
ill_health	problem	3	TBD
ill_health	depression	4	TBD
ill_health	loss	2	TBD
ill_health	isolation	2	TBD
ill_health	suffering	5	TBD
ill_health	absence	3	TBD
ill_health	delay	2	TBD
heart_attack	death	1290	TBD
heart_attack	stroke	56	TBD
heart_attack	heart_failure	40	TBD
heart_attack	cardiac_arrest	50	TBD
heart_attack	chest_pain	119	TBD
heart_attack	sudden_death	51	TBD
heart_attack	damage	153	TBD
heart_attack	hospitalization	24	TBD
heart_attack	congestive_heart_failure	15	TBD
heart_attack	fatality	7	TBD
heart_attack	ventricular_fibrillation	14	TBD
heart_attack	symptom	25	TBD
heart_attack	complication	27	TBD
heart_attack	fall	7	TBD
heart_attack	accident	7	TBD
heart_attack	injury	14	TBD
heart_attack	heart_disease	7	TBD
heart_attack	condition	17	TBD
heart_attack	brain_damage	22	TBD
heart_attack	pain	80	TBD
heart_attack	problem	10	TBD
heart_attack	sudden_cardiac_arrest	5	TBD
heart_attack	shortness_of_breath	47	TBD
heart_attack	damage_to_the_heart_muscle	20	TBD
heart_attack	change	3	TBD
heart_attack	heart_attack	4	TBD
heart_attack	death_being	8	TBD
heart_attack	depression	10	TBD
heart_attack	disability	11	TBD
heart_attack	firefighter_death	35	TBD
heart_attack	premature_death	8	TBD
heart_attack	arrhythmia	6	TBD
heart_attack	heart_muscle_damage	23	TBD
heart_attack	permanent_damage	16	TBD
heart_attack	damage_to_the_heart	4	TBD
heart_attack	heart_damage	8	TBD
heart_attack	early_retirement	3	TBD
heart_attack	cardiogenic_shock	2	TBD
heart_attack	illness	8	TBD
heart_attack	demise	2	TBD
heart_attack	tissue_damage	57	TBD
heart_attack	high_blood_pressure	3	TBD
heart_attack	mortality	3	TBD
heart_attack	firefighter_fatality	12	TBD
heart_attack	heart_to_stop_beating	6	TBD
heart_attack	sudden_cardiac_death	2	TBD
heart_attack	death_in_the_uk	2	TBD
heart_attack	line-of-duty_firefighter_death	8	TBD
heart_attack	on-duty_firefighter_death	14	TBD
heart_attack	blood_clot	16	TBD
heart_attack	serious_disability	2	TBD
heart_attack	death_in_america	8	TBD
heart_attack	amputation	3	TBD
heart_attack	chf	5	TBD
heart_attack	death_in_the_u	7	TBD
heart_attack	permanent_disability	2	TBD
heart_attack	permanent_damage_to_the_heart	2	TBD
heart_attack	early_death	3	TBD
heart_attack	discomfort	2	TBD
heart_attack	collapse	4	TBD
heart_attack	near-death_experience	7	TBD
heart_attack	death_in_woman	2	TBD
heart_attack	pericarditis	2	TBD
heart_attack	birth_defect	4	TBD
heart_attack	death_rate	7	TBD
heart_attack	death_in_the_world	3	TBD
heart_attack	brain_injury	5	TBD
heart_attack	coma	2	TBD
heart_attack	stress	3	TBD
heart_attack	paralysis	3	TBD
heart_attack	shock	1	TBD
gestational_diabetes	complication	13	TBD
gestational_diabetes	health_problem	14	TBD
gestational_diabetes	high_blood_sugar	3	TBD
gestational_diabetes	high_blood_sugar_level	22	TBD
gestational_diabetes	high_blood_pressure	8	TBD
gestational_diabetes	health_issue	3	TBD
bone_infection	pain	9	TBD
infectious_mononucleosis	sore_throat	7	TBD
infectious_mononucleosis	symptom	2	TBD
infectious_mononucleosis	swollen_lymph_node	3	TBD
infectious_mononucleosis	fever	3	TBD
infectious_mononucleosis	tiredness	1	TBD
infectious_mononucleosis	stridor	1	TBD
coronary_disease	death	43	TBD
coronary_disease	myocardial_infarction	2	TBD
physical_exhaustion	stress	2	TBD
woman	downfall	4	TBD
woman	sin	5	TBD
woman	infertility	6	TBD
woman	problem	10	TBD
woman	trouble	7	TBD
woman	trait	3	TBD
woman	weakness	5	TBD
woman	rape	3	TBD
woman	accident	6	TBD
woman	impotence	3	TBD
damaged_nerve	pain	25	TBD
damaged_nerve	neuropathic_pain	2	TBD
damaged_nerve	severe_pain	6	TBD
cramp	pain	16	TBD
cramp	discomfort	6	TBD
cramp	muscle_pain	2	TBD
cramp	sweating	2	TBD
boredom	problem	33	TBD
boredom	depression	55	TBD
boredom	behavior_problem	25	TBD
boredom	anxiety	7	TBD
boredom	behavioral_problem	7	TBD
boredom	destructive_behavior	39	TBD
boredom	trouble	41	TBD
boredom	fatigue	7	TBD
boredom	overeating	9	TBD
boredom	frustration	11	TBD
boredom	misbehavior	6	TBD
boredom	behavioural_problem	14	TBD
boredom	apathy	4	TBD
boredom	discovery	4	TBD
boredom	crime	5	TBD
boredom	aggression	5	TBD
boredom	behavior	16	TBD
boredom	stress	8	TBD
boredom	hunger	6	TBD
boredom	mistake	6	TBD
boredom	unhappiness	5	TBD
boredom	death	4	TBD
boredom	lack_of_attention	9	TBD
boredom	inactivity	2	TBD
boredom	psychological_problem	2	TBD
boredom	symptom	5	TBD
boredom	weight_gain	4	TBD
boredom	anger	2	TBD
boredom	irritability	7	TBD
boredom	alcohol_use	2	TBD
boredom	restlessness	2	TBD
boredom	habit	2	TBD
boredom	burnout	2	TBD
boredom	riot	4	TBD
boredom	sleep	4	TBD
boredom	withdrawal	2	TBD
boredom	discontent	3	TBD
boredom	eating	3	TBD
boredom	boredom	2	TBD
boredom	pain	5	TBD
hot_flash	insomnia	24	TBD
hot_flash	night_sweat	10	TBD
hot_flash	irritability	5	TBD
hot_flash	discomfort	6	TBD
hot_flash	excessive_sweating	10	TBD
hot_flash	profuse_sweating	2	TBD
hot_flash	sleeplessness	6	TBD
hot_flash	sleep_disturbance	3	TBD
hot_flash	fatigue	5	TBD
hot_flash	anxiety	4	TBD
hot_flash	problem	34	TBD
hot_flash	sleep_problem	6	TBD
hot_flash	lack_of_sleep	3	TBD
hot_flash	depression	2	TBD
scarring_of_the_liver	cirrhosis	8	TBD
scarring_of_the_liver	liver_failure	9	TBD
scarring_of_the_liver	liver_cancer	3	TBD
prostration	death	5	TBD
sudden_acceleration	brain_injury	5	TBD
sudden_acceleration	crash	3	TBD
sudden_acceleration	death	13	TBD
sudden_acceleration	whiplash	2	TBD
thought	anxiety	122	TBD
thought	feeling	54	TBD
thought	depression	10	TBD
thought	emotion	45	TBD
thought	action	70	TBD
thought	fear	44	TBD
thought	symptom	6	TBD
thought	suffering	7	TBD
thought	stress	32	TBD
thought	negative_emotion	5	TBD
thought	death	3	TBD
thought	suicide	4	TBD
thought	panic	3	TBD
thought	ocd	2	TBD
thought	behavior	2	TBD
thought	guilt	3	TBD
thought	distress	4	TBD
thought	body_to_react	2	TBD
thought	work	2	TBD
low_birth_weight	death	9	TBD
low_birth_weight	infant_mortality	13	TBD
low_birth_weight	health_problem	13	TBD
low_birth_weight	morbidity	8	TBD
low_birth_weight	developmental_problem	3	TBD
low_birth_weight	infant_death	9	TBD
low_birth_weight	complication	4	TBD
low_birth_weight	stunting	4	TBD
low_birth_weight	increased_risk	2	TBD
low_birth_weight	disease	7	TBD
low_birth_weight	problem	10	TBD
low_birth_weight	increase	3	TBD
low_birth_weight	mortality	13	TBD
low_birth_weight	cerebral_palsy	2	TBD
low_birth_weight	high_cost	2	TBD
excessive_daytime_sleepiness	problem	3	TBD
excessive_daytime_sleepiness	motor_vehicle_accident	3	TBD
excessive_daytime_sleepiness	sleep_apnea	2	TBD
progressive_liver_disease	liver_failure	8	TBD
progressive_liver_disease	cirrhosis	12	TBD
progressive_liver_disease	hepatocellular_carcinoma	8	TBD
bereavement	depression	13	TBD
bereavement	symptom	14	TBD
bereavement	grief	24	TBD
bereavement	stress	9	TBD
bereavement	distress	4	TBD
bereavement	pain	2	TBD
bereavement	anxiety	2	TBD
bereavement	insomnia	1	TBD
chronic_bronchitis	death	20	TBD
chronic_bronchitis	emphysema	13	TBD
chronic_bronchitis	shortness_of_breath	17	TBD
chronic_bronchitis	asthma	10	TBD
chronic_bronchitis	bronchospasm	31	TBD
chronic_bronchitis	symptom	10	TBD
chronic_bronchitis	breathing_problem	5	TBD
chronic_bronchitis	cough	2	TBD
chronic_bronchitis	chronic_cough	2	TBD
chronic_bronchitis	obstruction	2	TBD
chronic_bronchitis	disease	3	TBD
cognitive_dysfunction	disability	3	TBD
arousal	pain	5	TBD
lesion	pain	88	TBD
lesion	symptom	33	TBD
lesion	seizure	8	TBD
lesion	inflammation	11	TBD
lesion	discomfort	26	TBD
lesion	problem	13	TBD
lesion	condition	15	TBD
lesion	death	5	TBD
lesion	lameness	3	TBD
lesion	blindness	8	TBD
lesion	scarring	3	TBD
lesion	paralysis	14	TBD
lesion	infection	130	TBD
lesion	apraxia	4	TBD
lesion	plant_death	2	TBD
lesion	obesity	3	TBD
lesion	ataxia	2	TBD
lesion	burning	6	TBD
lesion	behavioral_change	2	TBD
lesion	disease	4	TBD
lesion	difficulty_in_breathing	3	TBD
lesion	hoarseness	14	TBD
lesion	paraplegia	2	TBD
lesion	vertigo	2	TBD
lesion	heart_disease	5	TBD
lesion	severe_pain	4	TBD
lesion	mutation	3	TBD
lesion	injury	2	TBD
lesion	disability	2	TBD
lesion	edema	5	TBD
lesion	deformity	2	TBD
